,0
0,5.630766149988939
1,7.374258445188124
2,7.318463437456587
3,6.385871659801693
4,5.289082642083545
5,4.552564952666974
6,4.031113020124183
7,3.5787997667940674
8,3.1726842191024986
9,2.8105454757820456
10,2.499194163153915
11,2.227696534614527
12,1.9952127107864879
13,1.8085934822183531
14,1.6570352213683082
15,1.5279368044922514
16,1.4146536382930057
17,1.3135150635232058
18,1.2221372461824747
19,1.1390361013485177
20,1.0633314934901976
21,0.9943216628505658
22,0.9312722116833901
23,0.8735078831976054
24,0.8204856116210952
25,0.7717063105639603
26,0.7266646415618212
27,0.684938274838104
28,0.6462494765479749
29,0.6103894897080615
30,0.5771291282982846
31,0.5462449031709868
32,0.5175875435014068
33,0.4910484010042765
34,0.4664598475048662
35,0.4435944247013879
36,0.42226913306912617
37,0.40238680154389633
38,0.38386219627574086
39,0.3665685843064678
40,0.35038555125961013
41,0.3352518696822611
42,0.3211249452197722
43,0.3079117095940079
44,0.2954904727493767
45,0.2837927043781444
46,0.27281191081388256
47,0.2625281670161642
48,0.2528714308611744
49,0.2437708668669847
50,0.2351938882434408
51,0.2271103462947775
52,0.21945272394274334
53,0.2121502936914216
54,0.20518770032690395
55,0.19859357510930487
56,0.19237595265077478
57,0.186502153062511
58,0.18093986912455165
59,0.1756765314635487
60,0.17068459154288737
61,0.16590223575536708
62,0.16127445614352134
63,0.15679637118419334
64,0.15249473599126886
65,0.14838008094534488
66,0.1444417628097555
67,0.1406801695408063
68,0.13710944796949748
69,0.13372208126610752
70,0.13047727938882323
71,0.12733630839553467
72,0.12429094922624541
73,0.12134565436678257
74,0.11848899054881275
75,0.11570242229216501
76,0.11298801624739273
77,0.11036494989191493
78,0.10784018996524052
79,0.10540268893624208
80,0.10304768614647203
81,0.10078633797337648
82,0.09862329225209897
83,0.09653927467469926
84,0.09450704514965995
85,0.09251484055969417
86,0.09056227478450896
87,0.0886423446514503
88,0.08674529882440284
89,0.08487891640617656
90,0.0830684705789237
91,0.08133199191830269
92,0.0796660502200109
93,0.07805898479094335
94,0.07650530231113394
95,0.07499864719633607
96,0.07352106458609209
97,0.07205307012971082
98,0.07059235780048902
99,0.069152723809837
100,0.06774555228365235
101,0.066371960730248
102,0.06503331200355382
103,0.06373733394380567
104,0.06248759758497861
105,0.061274924916838655
106,0.060086692077748645
107,0.05891985208944656
108,0.05777791585213821
109,0.056658869691450044
110,0.05555473607905409
111,0.054462747341302145
112,0.053388752271230626
113,0.05233763567570085
114,0.051307602465686136
115,0.05029746903841824
116,0.04931327217026512
117,0.0483618719104113
118,0.047441138610217155
119,0.0465419218313802
120,0.04565788376806573
121,0.04478776170925951
122,0.043929089524253485
123,0.04307688544599809
124,0.04223085591863009
125,0.04139878068994993
126,0.04058934495427527
127,0.03980443304850471
128,0.03904110499820629
129,0.03829778008237297
130,0.03757387159849396
131,0.03686506905641713
132,0.036164539838382685
133,0.03546977854527592
134,0.03478455262513116
135,0.034113009276153766
136,0.033455149202643045
137,0.032809666322099675
138,0.03217785679300229
139,0.03156152865886316
140,0.030958968707141866
141,0.030366574082482778
142,0.029783907368381372
143,0.029213933537205222
144,0.02865809852869193
145,0.028114090475088935
146,0.027579267223144452
147,0.027053544108579998
148,0.026537309701109152
149,0.0260288511372802
150,0.025526385592200714
151,0.02503149862849264
152,0.024548054786734348
153,0.024077908813034912
154,0.02361970304902876
155,0.02317176002585558
156,0.022733732427423207
157,0.022304683452987365
158,0.02188184518671798
159,0.021463050139490066
160,0.02104927410357995
161,0.02064323515802295
162,0.020246186311390392
163,0.019857570152223402
164,0.019477225804201883
165,0.019105907378979266
166,0.018743349050083728
167,0.018387611555773568
168,0.018037221380569006
169,0.01769276481032045
170,0.017355452366886657
171,0.01702504748567619
172,0.016700332848113352
173,0.01638097362591926
174,0.01606756658491227
175,0.015760073786501717
176,0.015457635174641287
177,0.015160200341165395
