,0
0,7.491346712503548
1,10.197872644539816
2,8.98362561488005
3,7.055643540445175
4,5.552570566072805
5,4.50910644196271
6,3.6868389217803266
7,3.033021807625949
8,2.5468994381245955
9,2.1802307003195502
10,1.908327174164709
11,1.692485980812513
12,1.5052075302120091
13,1.3392559042694323
14,1.1912082326690059
15,1.0588075280606721
16,0.9407845633547351
17,0.8364124407475351
18,0.7450375895432645
19,0.6656706879704442
20,0.5966847678124693
21,0.536305861713206
22,0.4831255437048793
23,0.4360881378301954
24,0.3943721863117957
25,0.35731253334076357
26,0.3243494008299034
27,0.294995946233892
28,0.2688206779423521
29,0.24543898967655825
30,0.22450856396936267
31,0.2057260300607661
32,0.1888242965808415
33,0.17357042768269254
34,0.15976347871221508
35,0.147231599734106
36,0.13582829466424487
37,0.12542833012950685
38,0.11592391929572705
39,0.10722156781792774
40,0.09923966224606075
41,0.09190667595855766
42,0.08515979401495086
43,0.07894378225733564
44,0.07320999454078808
45,0.06791547724216937
46,0.0630221672484403
47,0.05849618909795978
48,0.05430725218645021
49,0.0504281419101965
50,0.046834294453828654
51,0.043503443754304684
52,0.040415329505756395
53,0.03755145583738312
54,0.03489489119522339
55,0.03243010106209875
56,0.03014280650039023
57,0.028019862971483612
58,0.026049155258475523
59,0.02421950542684071
60,0.022520591549828876
61,0.020942875451155484
62,0.019477538069379137
63,0.018116421307519896
64,0.01685197544400175
65,0.015677211361739465
66,0.014585657000287834
67,0.013571317549910375
68,0.012628638989543113
69,0.01175247463067696
70,0.010938054374452612
71,0.010180956425947756
72,0.009477081240874865
73,0.008822627506815655
74,0.008214069983928457
75,0.007648139049094942
76,0.0071218018032781945
77,0.006632244615244542
78,0.006176856986411302
79,0.005753216631859989
80,0.005359075681794064
81,0.004992347915991565
82,0.004651096951240836
83,0.004333525308401532
84,0.004037964291740419
85,0.0037628646186000083
86,0.0035067877424311204
87,0.0032683978166987587
88,0.0030464542513244713
89,0.0028398048171018506
90,0.00264737925697936
91,0.002468183366289327
92,0.002301293506904121
93,0.0021458515229918307
94,0.0020010600284940394
95,0.0018661780387333481
96,0.0017405169206374121
97,0.0016234366379885062
98,0.0015143422699049288
99,0.0014126807823756956
100,0.0013179380341998813
101,0.001229636000068254
102,0.0011473301948159622
103,0.0010706072840729647
104,0.0009990828676322294
105,0.0009323994228757983
106,0.0008702243965380583
107,0.0008122484339665373
108,0.0007581837358171015
109,0.0007077625328983639
110,0.0006607356705457202
111,0.0006168712945432151
112,0.0005759536312105884
113,0.0005377818548125871
114,0.0005021690359434772
115,0.00046894116502165363
116,0.0004379362454469254
117,0.00040900345138195586
118,0.0003820023454837607
119,0.0003568021522583739
120,0.0003332810830200576
121,0.0003113257087440519
122,0.0002908303773582129
123,0.0002716966722811104
124,0.000253832909244041
125,0.00023715366864739688
126,0.000221579360905682
127,0.0002070358224221473
128,0.00019345393999577434
129,0.00018076930163437205
130,0.0001689218718894877
131,0.00015785568995995694
132,0.0001475185889509853
133,0.0001378619347747785
134,0.0001288403833044029
135,0.00012041165448146132
136,0.00011253632217825839
137,0.00010517761869730498
138,9.830125287222238e-05
139,9.187524081174088e-05
140,8.586974839120953e-05
141,8.025694466875777e-05
142,7.501086544898329e-05
143,7.010728628803345e-05
144,6.552360427681988e-05
145,6.123872797688443e-05
146,5.7232974951193905e-05
147,5.34879763491689e-05
148,4.9986588055097414e-05
149,4.671280794415074e-05
150,4.3651698815697264e-05
151,4.078931661241355e-05
152,3.8112643556608974e-05
153,3.560952586175763e-05
154,3.326861570141462e-05
155,3.107931714237527e-05
156,2.90317357669207e-05
157,2.7116631728689324e-05
158,2.5325376007069744e-05
159,2.364990964001709e-05
160,2.2082705729144225e-05
161,2.0616734029399783e-05
162,1.924542794389981e-05
163,1.7962653762744788e-05
164,1.6762681991762973e-05
165,1.5640160629292405e-05
166,1.45900902601586e-05
167,1.3607800846006478e-05
168,1.2688930094111986e-05
169,1.1829403305350757e-05
170,1.1025414600522249e-05
171,1.0273409435440057e-05
172,9.570068320320167e-06
173,8.912291669103465e-06
174,8.297185705211115e-06
175,7.722049356543217e-06
176,7.184362085464398e-06
177,6.68177259085739e-06
178,6.212088335779236e-06
179,5.773265852829889e-06
180,5.363401783465822e-06
181,4.980724610627322e-06
182,4.62358704848974e-06
183,4.290459046415413e-06
184,3.979921380452747e-06
185,3.6906597769945546e-06
186,3.421459534211448e-06
187,3.17120057725614e-06
188,2.9388528809624667e-06
189,2.7234721586963655e-06
190,2.524195692512911e-06
191,2.3402381337448704e-06
192,2.1708870461116064e-06
193,2.015497900770076e-06
194,1.8734881594222502e-06
195,1.7443300264032665e-06
196,1.6275414011118586e-06
197,1.5226746316750307e-06
198,1.4293027694358813e-06
199,1.3470033698205871e-06
