,0
0,0.03645363200568969
1,0.0200164359542504
2,0.016323560953370893
3,0.018047004652182504
4,0.017456286711729253
5,0.012252026851443724
6,0.008251338611096734
7,0.008502351040012807
8,0.006872673106135686
9,0.008748901285865836
10,0.010448275985026508
11,0.008495555304542346
12,0.004883443381682425
13,0.005697010956470454
14,0.005222153698627311
15,0.003770031045301651
16,0.005501384025270941
17,0.005449451858953797
18,0.0033109295534887104
19,0.0033626362068774015
20,0.0041551712655401645
21,0.0026479856797210137
22,0.002331613790178051
23,0.0031098699413893765
24,0.002294946299745291
25,0.0016193825292033115
26,0.0028025383568922512
27,0.002428389438206552
28,0.0009882042354971553
29,0.0015330337135932583
30,0.001568489968609503
31,0.00076595726689491
32,0.0015475631214444045
33,0.001837179055851002
34,0.001058730545378299
35,0.0006160109004385876
36,0.0010411881918145666
37,0.0006645108587260229
38,0.0006503786391893292
39,0.0011641108106341513
40,0.0009538717353770964
41,0.000307789687738839
42,0.0006027165238680697
43,0.0006162766712009929
44,0.00022924112012032822
45,0.0006104535651720938
46,0.0007128756052356129
47,0.00037475178657255757
48,0.0002753700398023831
49,0.00048342278320744417
50,0.00028519306686305946
51,0.0002454512009155977
52,0.00045202068337397885
53,0.0003529803476233281
54,9.251404938923688e-05
55,0.0003101671227106346
56,0.00029967446812965775
57,7.932259895010403e-05
58,0.0002363997716017702
59,0.0002744387268296593
60,0.00012341094328674094
61,0.00015431487751801996
62,0.0002369140559916348
63,0.00013502844949423148
64,8.75999298574215e-05
65,0.0001799459131412755
66,0.00013047992121739292
67,4.664426530352311e-05
68,0.00015112684755814632
69,0.00013745455440595093
70,2.9689031950734315e-05
71,9.630436487287466e-05
72,0.00011055989089882988
73,3.830464604226862e-05
74,7.537911149078724e-05
75,0.00010675299761195046
76,5.7009887041352666e-05
77,3.6016691951531116e-05
78,7.736264286454714e-05
79,5.2094640117278166e-05
80,2.3254600730542796e-05
81,6.758337561626374e-05
82,5.829419768852755e-05
83,1.0044778986572829e-05
84,4.412701890773173e-05
85,4.8493584175006415e-05
86,1.3996541178200712e-05
87,3.375710311880028e-05
88,4.5699141239494686e-05
89,2.237932625617275e-05
90,1.8259844392482218e-05
91,3.56554282170464e-05
92,2.2759354046568504e-05
93,1.0725904615805071e-05
94,2.934268326063921e-05
95,2.4064869764359214e-05
96,3.3666442773062025e-06
97,2.1199052854578046e-05
98,2.1945938582771702e-05
99,5.754438469381859e-06
100,1.4998836195290029e-05
101,1.9496165430286716e-05
102,8.679444701618214e-06
103,9.425651387038982e-06
104,1.6422555726665562e-05
105,9.97851595107315e-06
106,5.004546606077671e-06
107,1.28940246943511e-05
108,1.004247931330854e-05
109,1.920012648703151e-06
110,9.970385634631625e-06
111,9.761751951138268e-06
112,2.309035479718403e-06
113,6.837688678563182e-06
114,8.475818278820355e-06
115,3.4140908915586993e-06
116,4.628855612970212e-06
117,7.399400312787242e-06
118,4.2549100204279075e-06
119,2.4649321985938586e-06
120,5.79611784812616e-06
121,4.287638932058619e-06
122,1.144942433980484e-06
123,4.574401278406435e-06
124,4.2566399042092095e-06
125,8.905657066173607e-07
126,3.2006502918119665e-06
127,3.7546973964328394e-06
128,1.3900597867778965e-06
129,2.2029333951522396e-06
130,3.287144177593089e-06
131,1.7821262629403633e-06
132,1.2590492889740627e-06
133,2.642233931227347e-06
134,1.86197360540268e-06
135,6.279329513627126e-07
136,2.078155972579872e-06
137,1.8424455704988123e-06
138,3.383385523077561e-07
139,1.5117726376646723e-06
140,1.6760234345053365e-06
141,5.813317396924338e-07
142,1.0400524527892879e-06
143,1.4575082787072509e-06
144,7.442945463815638e-07
145,6.417752025649862e-07
146,1.2070915036808583e-06
147,8.133133762734285e-07
148,3.344309123484216e-07
149,9.454673121614792e-07
150,7.995001356566507e-07
151,1.417452678163598e-07
152,7.125237792783048e-07
153,7.488498422940004e-07
154,2.4913004563960507e-07
155,4.925188745725296e-07
156,6.490407728628978e-07
157,3.1271736047370155e-07
158,3.235928327345329e-07
159,5.514442624621306e-07
160,3.5765575073209696e-07
161,1.775747519494179e-07
162,4.323549960496247e-07
163,3.4918078797398143e-07
164,8.366120346933944e-08
165,3.3632920432754655e-07
166,3.3666580775565767e-07
167,1.1376931134841276e-07
168,2.3473831885204999e-07
169,2.9078205598376466e-07
170,1.3336479588034487e-07
171,1.6421190090215208e-07
172,2.5451041267154776e-07
173,1.61865193040324e-07
174,9.573037373391653e-08
175,1.9919836901462463e-07
176,1.5427580904559334e-07
177,5.701858361236524e-08
178,1.6212886254829283e-07
179,1.55796884499145e-07
180,6.119603218947293e-08
181,1.1375100218920295e-07
182,1.3206957705817914e-07
183,6.056320025392906e-08
184,8.754903054230037e-08
185,1.2232329243183378e-07
186,8.007256998487009e-08
187,5.5271235842223856e-08
188,9.414026594158529e-08
189,7.125706154429249e-08
190,4.2674829735542664e-08
191,8.374304886524553e-08
192,7.865565640460844e-08
193,4.2058035109322744e-08
194,5.897819357994208e-08
195,6.358678879276548e-08
196,3.6245891848356947e-08
